store_id,product_id,brand,brand_confidence,variant_tokens,identity_status,identity_version
1742136,43075810060,American Greetings,lexicon,,resolved,v1
1742136,18400288895,American Greetings,lexicon,,resolved,v1
1742136,18400288891,American Greetings,lexicon,,resolved,v1
1742136,18400288886,American Greetings,lexicon,,resolved,v1
1742136,43075810059,American Greetings,lexicon,,resolved,v1
1742136,18400288893,American Greetings,lexicon,,resolved,v1
1742136,1000031006310036,American Greetings,lexicon,,resolved,v1
1742136,1000031006310039,American Greetings,lexicon,,resolved,v1
1742136,18400288894,American Greetings,lexicon,,resolved,v1
1742136,18400288890,American Greetings,lexicon,,resolved,v1
1742136,1000002772102009,American Greetings,lexicon,,resolved,v1
1742136,43075810054,American Greetings,lexicon,,resolved,v1
1742136,1000037099774124,American Greetings,lexicon,,resolved,v1
1742136,18400288892,American Greetings,lexicon,,resolved,v1
1742136,18400288881,American Greetings,lexicon,,resolved,v1
1742136,18400288897,American Greetings,lexicon,,resolved,v1
1742136,18400288896,American Greetings,lexicon,,resolved,v1
1742136,1000002278377171,Anagram,lexicon,,resolved,v1
1742136,41312847306,Anagram,lexicon,,resolved,v1
1742136,1000002278377175,Anagram,lexicon,,resolved,v1
1742136,1000001363661165,Anagram,lexicon,,resolved,v1
1742136,1000001363661170,Anagram,lexicon,,resolved,v1
1742136,29513945025,Anagram,lexicon,,resolved,v1
1742136,1000001549179059,Anagram,lexicon,,resolved,v1
1742136,1000002278377172,Anagram,lexicon,,resolved,v1
1742136,1000002278377185,Anagram,lexicon,,resolved,v1
1742136,25156881920,Anagram,lexicon,,resolved,v1
1742136,12799472816,,unknown,,brand_unknown,v1
1742136,13258207544,,unknown,,brand_unknown,v1
1742136,19517276683,,unknown,,brand_unknown,v1
1742136,11773786281,Angel Soft,lexicon,,resolved,v1
1742136,34656217434,Angel Soft,lexicon,,resolved,v1
1742136,1000002429218062,,unknown,original,brand_unknown,v1
1742136,9920527339,Arm & Hammer,lexicon,,resolved,v1
1742136,1000009753324012,Arm & Hammer,lexicon,fresh,resolved,v1
1742136,17734968834,Arm & Hammer,lexicon,fresh,resolved,v1
1742136,28138778034,Arm & Hammer,lexicon,,resolved,v1
1742136,13258197622,Arm & Hammer,lexicon,fresh,resolved,v1
1742136,34656217448,Armor All,lexicon,,resolved,v1
1742136,18503146680,Armor All,lexicon,,resolved,v1
1742136,34369789639,Armor All,lexicon,,resolved,v1
1742136,39471191854,Armor All,lexicon,original,resolved,v1
1742136,19228046045,,unknown,,brand_unknown,v1
1742136,17763899381,,unknown,,brand_unknown,v1
1742136,21139793004,,unknown,,brand_unknown,v1
1742136,1000001955462006,,unknown,,brand_unknown,v1
1742136,1000001955462008,,unknown,,brand_unknown,v1
1742136,13928705139,Ball,lexicon,,resolved,v1
1742136,1000001955462007,,unknown,,brand_unknown,v1
1742136,14190224386,,unknown,,brand_unknown,v1
1742136,26178371081,Bausch Lomb,lexicon,,resolved,v1
1742136,33931362063,Bendon,lexicon,,resolved,v1
1742136,33931362059,Bendon,lexicon,,resolved,v1
1742136,33931330888,Bendon,lexicon,,resolved,v1
1742136,33931362061,Bendon,lexicon,,resolved,v1
1742136,33931362062,Bendon,lexicon,,resolved,v1
1742136,33931362060,Bendon,lexicon,,resolved,v1
1742136,33931362049,Bendon,lexicon,,resolved,v1
1742136,21127125330,Bic,lexicon,,resolved,v1
1742136,17884781792,Bic,lexicon,black medium,resolved,v1
1742136,21139792976,Bic,lexicon,medium,resolved,v1
1742136,1000002278377183,Black,lexicon,white,resolved,v1
1742136,1000002278377169,Blue,lexicon,white,resolved,v1
1742136,28440078995,Bounty,lexicon,,resolved,v1
1742136,24504859602,Bounty,lexicon,,resolved,v1
1742136,27322454876,Bounty,lexicon,white,resolved,v1
1742136,23623524155,Bounty,lexicon,white,resolved,v1
1742136,23771570019,,unknown,,brand_unknown,v1
1742136,15565272767,,unknown,,brand_unknown,v1
1742136,20116308916,,unknown,,brand_unknown,v1
1742136,1000009500222016,,unknown,,brand_unknown,v1
1742136,12518468528,Candle Essentials,lexicon,,resolved,v1
1742136,14720250184,Candle Essentials,lexicon,cinnamon,resolved,v1
1742136,12195504492,Candle Essentials,lexicon,,resolved,v1
1742136,19829158813,Candle Essentials,lexicon,lemon,resolved,v1
1742136,21127126067,Candle Essentials,lexicon,,resolved,v1
1742136,18313607008,Candle Essentials,lexicon,,resolved,v1
1742136,17842284635,Candle Essentials,lexicon,vanilla,resolved,v1
1742136,21127126069,Candle Essentials,lexicon,,resolved,v1
1742136,12195504510,,unknown,,brand_unknown,v1
1742136,1000013953588212,Cascade Platinum,lexicon,fresh,resolved,v1
1742136,23483310483,Cascade Platinum,lexicon,fresh,resolved,v1
1742136,39090162368,,unknown,,brand_unknown,v1
1742136,32207528276,,unknown,,brand_unknown,v1
1742136,36706319135,Charmin Ultra,lexicon,,resolved,v1
1742136,29694766236,Charmin Ultra,lexicon,,resolved,v1
1742136,20828822565,Charmin Ultra,lexicon,,resolved,v1
1742136,34121228176,Charmin Ultra,lexicon,,resolved,v1
1742136,1000030021402303,,unknown,,brand_unknown,v1
1742136,27540757411,,unknown,,brand_unknown,v1
1742136,11762630276,Chinet,lexicon,,resolved,v1
1742136,14904877248,Chinet,lexicon,,resolved,v1
1742136,21139583035,Chinet,lexicon,,resolved,v1
1742136,41867038864,,unknown,,brand_unknown,v1
1742136,25836986599,Citrus,lexicon,,resolved,v1
1742136,11098231312,Citrus,lexicon,,resolved,v1
1742136,13449992781,Clorox,lexicon,original,resolved,v1
1742136,21127125905,Clorox,lexicon,lemon,resolved,v1
1742136,21139583042,Clorox,lexicon,,resolved,v1
1742136,10558217134,Clorox,lexicon,fresh lemon,resolved,v1
1742136,12195473068,Clorox,lexicon,fresh,resolved,v1
1742136,22477038468,Clorox,lexicon,,resolved,v1
1742136,13258197624,Clorox,lexicon,,resolved,v1
1742136,20091771250,Clorox,lexicon,,resolved,v1
1742136,10537380999,Clorox,lexicon,,resolved,v1
1742136,41533346998,Clorox,lexicon,,resolved,v1
1742136,11867971030,Clorox,lexicon,concentrated,resolved,v1
1742136,10415157253,Clorox,lexicon,,resolved,v1
1742136,20035931372,Command,lexicon,,resolved,v1
1742136,1000031399173027,Command,lexicon,,resolved,v1
1742136,19228046047,Command,lexicon,,resolved,v1
1742136,1000029104692020,Command,lexicon,medium,resolved,v1
1742136,33931362122,Command,lexicon,,resolved,v1
1742136,27212273094,Command,lexicon,medium,resolved,v1
1742136,38591750096,Command,lexicon,medium,resolved,v1
1742136,20035931373,Command,lexicon,,resolved,v1
1742136,21139793146,Command,lexicon,medium white,resolved,v1
1742136,33931362125,Command,lexicon,medium white,resolved,v1
1742136,11867971032,,unknown,,brand_unknown,v1
1742136,13258197657,,unknown,,brand_unknown,v1
1742136,22084149269,,unknown,,brand_unknown,v1
1742136,13258197588,Cottonelle Ultra,lexicon,,resolved,v1
1742136,17208814087,Cottonelle Ultra,lexicon,,resolved,v1
1742136,12518468502,Cottonelle Ultra,lexicon,,resolved,v1
1742136,17749174432,,unknown,,brand_unknown,v1
1742136,21139793003,Crayola,lexicon,,resolved,v1
1742136,21139792977,Crayola,lexicon,fine,resolved,v1
1742136,32857950187,Crayola,lexicon,white,resolved,v1
1742136,18221783184,Crayola,lexicon,,resolved,v1
1742136,16671902836,Crayola,lexicon,white,resolved,v1
1742136,21127125359,Crayola,lexicon,fine,resolved,v1
1742136,13365935333,,unknown,,brand_unknown,v1
1742136,1000029715694026,,unknown,,brand_unknown,v1
1742136,35120610016,,unknown,light,brand_unknown,v1
1742136,44186809366,Dark,lexicon,original,resolved,v1
1742136,9310658327,Dawn,lexicon,fresh,resolved,v1
1742136,24006607956,Dawn,lexicon,fresh,resolved,v1
1742136,42515027910,Dawn,lexicon,fresh,resolved,v1
1742136,9684905591,Dawn,lexicon,original,resolved,v1
1742136,12314699442,Dawn,lexicon,original,resolved,v1
1742136,23267474076,Dawn,lexicon,original,resolved,v1
1742136,44186807591,,unknown,white,brand_unknown,v1
1742136,19341957076,,unknown,,brand_unknown,v1
1742136,31125180117,Dixie,lexicon,,resolved,v1
1742136,25136176708,Dixie,lexicon,,resolved,v1
1742136,20680861804,Dixie,lexicon,,resolved,v1
1742136,8678052585,Dixie,lexicon,,resolved,v1
1742136,9779545133,Dixie,lexicon,,resolved,v1
1742136,13763313717,Dixie,lexicon,,resolved,v1
1742136,21313173698,Dixie,lexicon,,resolved,v1
1742136,11283573518,Dixie,lexicon,,resolved,v1
1742136,10109273500,Dixie,lexicon,,resolved,v1
1742136,1000002607782015,Dixie,lexicon,,resolved,v1
1742136,13258197591,Dixie,lexicon,,resolved,v1
1742136,12490128465,Dixie,lexicon,,resolved,v1
1742136,18093393013,Dixie,lexicon,,resolved,v1
1742136,10109273486,Dixie,lexicon,,resolved,v1
1742136,12396104840,Dixie,lexicon,,resolved,v1
1742136,10109273662,Downy,lexicon,fresh,resolved,v1
1742136,10432913144,Downy,lexicon,vanilla,resolved,v1
1742136,19228046016,Downy,lexicon,fresh vanilla,resolved,v1
1742136,18370326785,Downy,lexicon,fresh,resolved,v1
1742136,35181777851,Downy,lexicon,,resolved,v1
1742136,21127128117,Dr.,lexicon,,resolved,v1
1742136,17270812480,Dr.,lexicon,,resolved,v1
1742136,20386605607,,unknown,,brand_unknown,v1
1742136,9504423350,,unknown,,brand_unknown,v1
1742136,33931362124,Duck,lexicon,black,resolved,v1
1742136,34853968868,Duck,lexicon,medium,resolved,v1
1742136,1000005721621014,Duracell,lexicon,,resolved,v1
1742136,1000013953588244,Duracell,lexicon,,resolved,v1
1742136,1000005721621006,Duracell,lexicon,,resolved,v1
1742136,1000005721621007,Duracell,lexicon,,resolved,v1
1742136,1000013953588228,Duracell,lexicon,,resolved,v1
1742136,19954701678,Dynasty,lexicon,,resolved,v1
1742136,13421308921,,unknown,,brand_unknown,v1
1742136,23267474075,,unknown,,brand_unknown,v1
1742136,21121137719,Elmer's Washable,lexicon,,resolved,v1
1742136,32390457253,Elmer's Washable,lexicon,,resolved,v1
1742136,1000014349935111,,unknown,,brand_unknown,v1
1742136,19190282755,Energizer,lexicon,,resolved,v1
1742136,19463239492,Energizer,lexicon,,resolved,v1
1742136,13406948631,Energizer,lexicon,,resolved,v1
1742136,30820148002,Energizer,lexicon,,resolved,v1
1742136,1000016311880021,Energizer,lexicon,,resolved,v1
1742136,19546399471,Energizer,lexicon,,resolved,v1
1742136,21127125303,Energizer,lexicon,,resolved,v1
1742136,21139583056,Energizer,lexicon,,resolved,v1
1742136,12055067643,Energizer,lexicon,,resolved,v1
1742136,17699579421,Energizer,lexicon,,resolved,v1
1742136,17243888789,Energizer,lexicon,,resolved,v1
1742136,17924372786,Energizer,lexicon,,resolved,v1
1742136,18503109822,Energizer,lexicon,,resolved,v1
1742136,3105623343,Energizer,lexicon,,resolved,v1
1742136,1000015362427026,Energizer,lexicon,,resolved,v1
1742136,15990122753,Energizer,lexicon,,resolved,v1
1742136,19228046028,Energizer,lexicon,,resolved,v1
1742136,32744201899,Energizer,lexicon,,resolved,v1
1742136,1000004456531411,Energizer,lexicon,,resolved,v1
1742136,1000004456531412,Energizer,lexicon,,resolved,v1
1742136,1000014349935115,Energizer,lexicon,,resolved,v1
1742136,1000013953588201,Energizer,lexicon,,resolved,v1
1742136,1000014349935112,Energizer,lexicon,,resolved,v1
1742136,1000004456531397,Energizer,lexicon,,resolved,v1
1742136,1000013953588239,Energizer,lexicon,,resolved,v1
1742136,1000013953588246,Energizer,lexicon,,resolved,v1
1742136,1000004456531400,Energizer,lexicon,,resolved,v1
1742136,1000004456531406,Energizer,lexicon,,resolved,v1
1742136,1000004456531404,Energizer,lexicon,,resolved,v1
1742136,1000015362427021,Energizer,lexicon,orange,resolved,v1
1742136,1000015362427025,Energizer,lexicon,brown,resolved,v1
1742136,1000015362427022,Energizer,lexicon,,resolved,v1
1742136,1000004456531409,Energizer,lexicon,,resolved,v1
1742136,1000015362427039,,unknown,,brand_unknown,v1
1742136,21127125332,,unknown,black green red,brand_unknown,v1
1742136,19546399472,,unknown,fine,brand_unknown,v1
1742136,35181777854,Fabuloso,lexicon,concentrated,resolved,v1
1742136,12442845886,Fabuloso,lexicon,concentrated,resolved,v1
1742136,8930477502,Fabuloso,lexicon,concentrated,resolved,v1
1742136,1000021563374018,Febreze,lexicon,original,resolved,v1
1742136,1000001363661184,Febreze,lexicon,,resolved,v1
1742136,33931362116,Febreze,lexicon,,resolved,v1
1742136,34524412589,Febreze,lexicon,,resolved,v1
1742136,34177023123,Febreze,lexicon,,resolved,v1
1742136,33931362117,Febreze,lexicon,,resolved,v1
1742136,33931362114,Febreze,lexicon,,resolved,v1
1742136,32390457255,Febreze,lexicon,,resolved,v1
1742136,23355326687,Febreze,lexicon,,resolved,v1
1742136,20680861810,Febreze,lexicon,,resolved,v1
1742136,8003313411,Febreze,lexicon,,resolved,v1
1742136,28195955304,Febreze,lexicon,,resolved,v1
1742136,1000009307470001,Febreze,lexicon,,resolved,v1
1742136,13258207495,Febreze,lexicon,,resolved,v1
1742136,41533346997,Febreze,lexicon,original,resolved,v1
1742136,1000002429218060,Febreze,lexicon,,resolved,v1
1742136,1000001363661188,Febreze,lexicon,,resolved,v1
1742136,40657944805,Febreze,lexicon,,resolved,v1
1742136,27254375396,Febreze,lexicon,,resolved,v1
1742136,25828729377,Febreze,lexicon,,resolved,v1
1742136,22711379552,Febreze,lexicon,,resolved,v1
1742136,33335337298,Febreze,lexicon,,resolved,v1
1742136,1000001872366091,Febreze,lexicon,,resolved,v1
1742136,1000030127845013,Febreze,lexicon,,resolved,v1
1742136,12211021593,,unknown,,brand_unknown,v1
1742136,1000005558965072,,unknown,,brand_unknown,v1
1742136,34369789636,,unknown,,brand_unknown,v1
1742136,34369789642,,unknown,,brand_unknown,v1
1742136,18170215266,,unknown,white,brand_unknown,v1
1742136,23036576251,,unknown,fresh,brand_unknown,v1
1742136,33335337291,,unknown,,brand_unknown,v1
1742136,32390457317,,unknown,light white,brand_unknown,v1
1742136,17974358350,,unknown,light,brand_unknown,v1
1742136,20627751158,,unknown,light,brand_unknown,v1
1742136,19287476345,,unknown,light white,brand_unknown,v1
1742136,21127126281,,unknown,medium,brand_unknown,v1
1742136,8601733127,,unknown,light white,brand_unknown,v1
1742136,12822649899,,unknown,light white,brand_unknown,v1
1742136,21127126273,,unknown,light,brand_unknown,v1
1742136,32390457314,,unknown,light,brand_unknown,v1
1742136,21127126283,,unknown,light white,brand_unknown,v1
1742136,21127126268,,unknown,light,brand_unknown,v1
1742136,12314734295,,unknown,light,brand_unknown,v1
1742136,20563109647,,unknown,light,brand_unknown,v1
1742136,27254375425,GE Relax,lexicon,light white,resolved,v1
1742136,21127126278,GE Relax LED,lexicon,light,resolved,v1
1742136,21139793126,GE Relax LED,lexicon,light,resolved,v1
1742136,20729612668,GE Relax LED,lexicon,light white,resolved,v1
1742136,10109274396,GE Relax LED,lexicon,light white,resolved,v1
1742136,12195504517,GE Relax LED,lexicon,light white,resolved,v1
1742136,16876457905,,unknown,light white,brand_unknown,v1
1742136,21127126271,,unknown,light,brand_unknown,v1
1742136,18024870095,,unknown,light,brand_unknown,v1
1742136,18521465474,Gain,lexicon,original,resolved,v1
1742136,27123208244,Gain,lexicon,fresh,resolved,v1
1742136,11356219335,Gain,lexicon,,resolved,v1
1742136,1000002139129226,Gain,lexicon,,resolved,v1
1742136,1000002139129220,Gain,lexicon,original,resolved,v1
1742136,19256438938,Gain,lexicon,original,resolved,v1
1742136,1000001872366089,Gain,lexicon,original,resolved,v1
1742136,26393646580,,unknown,,brand_unknown,v1
1742136,37476086832,General Electric,lexicon,light white,resolved,v1
1742136,20001526330,General Electric,lexicon,light,resolved,v1
1742136,21127126264,General Electric,lexicon,light white,resolved,v1
1742136,21127126256,General Electric,lexicon,light,resolved,v1
1742136,37374511731,General Electric,lexicon,light,resolved,v1
1742136,21139793122,General Electric,lexicon,light,resolved,v1
1742136,21127126274,General Electric,lexicon,,resolved,v1
1742136,20386605618,General Electric,lexicon,light,resolved,v1
1742136,17410841278,General Electric,lexicon,light,resolved,v1
1742136,20763155673,General Electric,lexicon,light white,resolved,v1
1742136,12955941242,General Electric,lexicon,light white,resolved,v1
1742136,33931362099,General Electric,lexicon,light white,resolved,v1
1742136,19190282828,General Electric,lexicon,light,resolved,v1
1742136,13406948646,General Electric,lexicon,light white,resolved,v1
1742136,18646948429,General Electric,lexicon,light white,resolved,v1
1742136,15197454757,General Electric,lexicon,light white,resolved,v1
1742136,21127126252,General Electric,lexicon,light white,resolved,v1
1742136,18269506896,General Electric,lexicon,light,resolved,v1
1742136,41312847302,,unknown,,brand_unknown,v1
1742136,25156881919,,unknown,,brand_unknown,v1
1742136,1000002278377187,,unknown,,brand_unknown,v1
1742136,1000002278377177,,unknown,,brand_unknown,v1
1742136,36925551360,,unknown,,brand_unknown,v1
1742136,25709304220,Glad ForceFlex,lexicon,fresh,resolved,v1
1742136,10723180564,Glad ForceFlex,lexicon,,resolved,v1
1742136,10478954525,Glad ForceFlex,lexicon,,resolved,v1
1742136,18646948402,Glad ForceFlex,lexicon,original,resolved,v1
1742136,10432913168,Glad ForceFlex,lexicon,original,resolved,v1
1742136,10185743461,Glad ForceFlex,lexicon,lemon,resolved,v1
1742136,22871674356,Glad ForceFlex,lexicon,,resolved,v1
1742136,32134625969,Glad ForceFlex,lexicon,,resolved,v1
1742136,13386430545,Glad ForceFlex,lexicon,,resolved,v1
1742136,12866214072,Glad ForceFlex,lexicon,,resolved,v1
1742136,13973430329,Glad ForceFlex,lexicon,,resolved,v1
1742136,10591606900,Glad,lexicon,fresh lemon,resolved,v1
1742136,20790925552,Glad,lexicon,,resolved,v1
1742136,41440581223,Glade,lexicon,apple cinnamon,resolved,v1
1742136,14697297213,Glade,lexicon,vanilla,resolved,v1
1742136,1000036025032035,Glade,lexicon,,resolved,v1
1742136,42987318863,Glade,lexicon,,resolved,v1
1742136,20441985630,Glade,lexicon,,resolved,v1
1742136,1000003182540018,Glade,lexicon,,resolved,v1
1742136,1000001363661180,Glade,lexicon,,resolved,v1
1742136,1000003013637030,Glade,lexicon,,resolved,v1
1742136,1000003013637029,Glade,lexicon,,resolved,v1
1742136,1000023796039006,Glade,lexicon,fresh,resolved,v1
1742136,32390457258,Glade,lexicon,,resolved,v1
1742136,21126970653,Glade,lexicon,,resolved,v1
1742136,32390457265,Glade,lexicon,,resolved,v1
1742136,21126970654,Glade,lexicon,,resolved,v1
1742136,17734968844,Glade,lexicon,vanilla,resolved,v1
1742136,42987318864,Glade,lexicon,,resolved,v1
1742136,18114757584,Good Cook,lexicon,bbq,resolved,v1
1742136,20729612654,Good Cook,lexicon,,resolved,v1
1742136,21139793038,Good Cook,lexicon,,resolved,v1
1742136,14930562427,Good Cook,lexicon,,resolved,v1
1742136,17053604616,Good Cook,lexicon,,resolved,v1
1742136,18370326799,Good Cook,lexicon,,resolved,v1
1742136,15086423979,Good Cook,lexicon,,resolved,v1
1742136,18269450855,Good Cook,lexicon,,resolved,v1
1742136,21036729690,GoodCook,lexicon,,resolved,v1
1742136,42868678675,GoodCook,lexicon,,resolved,v1
1742136,13406948640,GoodCook,lexicon,,resolved,v1
1742136,15990122779,GoodCook,lexicon,barbecue,resolved,v1
1742136,11123107676,GoodCook,lexicon,,resolved,v1
1742136,21027297872,GoodCook,lexicon,,resolved,v1
1742136,32323885205,GoodCook,lexicon,,resolved,v1
1742136,22316872364,GoodCook,lexicon,,resolved,v1
1742136,14776823100,GoodCook,lexicon,,resolved,v1
1742136,10426265199,GoodCook,lexicon,,resolved,v1
1742136,21027357273,GoodCook,lexicon,,resolved,v1
1742136,19917427756,GoodCook,lexicon,,resolved,v1
1742136,1000014124188111,GoodCook,lexicon,white,resolved,v1
1742136,31264110531,GoodCook,lexicon,,resolved,v1
1742136,17974358332,GoodCook,lexicon,,resolved,v1
1742136,21139793039,GoodCook,lexicon,,resolved,v1
1742136,13258207560,GoodCook,lexicon,,resolved,v1
1742136,21127125939,GoodCook,lexicon,,resolved,v1
1742136,32744201900,GoodCook,lexicon,,resolved,v1
1742136,10437993570,GoodCook,lexicon,,resolved,v1
1742136,10109274136,GoodCook,lexicon,,resolved,v1
1742136,6977172796,GoodCook,lexicon,,resolved,v1
1742136,12822649890,GoodCook,lexicon,,resolved,v1
1742136,27261208573,Gorilla,lexicon,,resolved,v1
1742136,20316472564,Gorilla,lexicon,,resolved,v1
1742136,1000026933330005,,unknown,,brand_unknown,v1
1742136,31317950967,Griffin,lexicon,black,resolved,v1
1742136,39090162374,Griffin,lexicon,black,resolved,v1
1742136,32060095862,Griffin,lexicon,,resolved,v1
1742136,31652594510,Griffin,lexicon,brown,resolved,v1
1742136,31317950964,Griffin,lexicon,,resolved,v1
1742136,32060095860,Griffin,lexicon,instant,resolved,v1
1742136,42985236053,Griffin,lexicon,,resolved,v1
1742136,32060095865,Griffin,lexicon,,resolved,v1
1742136,44094165121,Griffin,lexicon,black,resolved,v1
1742136,32207528445,Griffin,lexicon,instant,resolved,v1
1742136,26977107967,Griffin,lexicon,white,resolved,v1
1742136,32207528437,Griffin,lexicon,white,resolved,v1
1742136,11356225108,,unknown,,brand_unknown,v1
1742136,11631744917,Handi-Foil,lexicon,,resolved,v1
1742136,11356225153,Handi-Foil,lexicon,,resolved,v1
1742136,19917427758,Handi-Foil,lexicon,,resolved,v1
1742136,11356225151,Handi-Foil,lexicon,,resolved,v1
1742136,18170215255,Hefty,lexicon,,resolved,v1
1742136,12358112430,Hefty,lexicon,sweet vanilla,resolved,v1
1742136,10432913173,Hefty,lexicon,black,resolved,v1
1742136,20386605611,Hefty,lexicon,,resolved,v1
1742136,9779545193,Hefty,lexicon,,resolved,v1
1742136,13591721441,Hefty,lexicon,,resolved,v1
1742136,18170215254,Hefty,lexicon,,resolved,v1
1742136,18503109854,Hefty,lexicon,,resolved,v1
1742136,11183848130,Hefty,lexicon,,resolved,v1
1742136,11225341849,Hefty,lexicon,,resolved,v1
1742136,12442845890,Hefty,lexicon,,resolved,v1
1742136,19917427752,Hefty,lexicon,,resolved,v1
1742136,20058512983,Hefty,lexicon,white,resolved,v1
1742136,10109274099,Hefty,lexicon,,resolved,v1
1742136,15069167421,Hefty,lexicon,sweet vanilla,resolved,v1
1742136,18503109845,Hefty,lexicon,,resolved,v1
1742136,20058512982,Hefty,lexicon,,resolved,v1
1742136,9418883720,Hefty,lexicon,black,resolved,v1
1742136,10109274096,Hefty,lexicon,,resolved,v1
1742136,10109274101,Hefty,lexicon,white,resolved,v1
1742136,1000037226863012,Hefty,lexicon,,resolved,v1
1742136,17763899404,,unknown,,brand_unknown,v1
1742136,19917427768,,unknown,white,brand_unknown,v1
1742136,1000017861907038,,unknown,light whole,brand_unknown,v1
1742136,20035931366,,unknown,,brand_unknown,v1
1742136,21027357277,,unknown,,brand_unknown,v1
1742136,20441985643,,unknown,,brand_unknown,v1
1742136,23298108305,,unknown,,brand_unknown,v1
1742136,22477223689,,unknown,,brand_unknown,v1
1742136,33801534354,Kitchue,lexicon,,resolved,v1
1742136,33712386356,Kitchue,lexicon,strawberry,resolved,v1
1742136,33712386360,Kitchue,lexicon,,resolved,v1
1742136,33712386358,Kitchue,lexicon,,resolved,v1
1742136,33712386357,Kitchue,lexicon,,resolved,v1
1742136,17353454811,Kleenex,lexicon,coconut,resolved,v1
1742136,17353454814,Kleenex,lexicon,,resolved,v1
1742136,19088325506,Kleenex Ultra Soft,lexicon,,resolved,v1
1742136,1000037877610042,,unknown,,brand_unknown,v1
1742136,34524412579,,unknown,,brand_unknown,v1
1742136,27254375429,,unknown,,brand_unknown,v1
1742136,1000002278377181,,unknown,,brand_unknown,v1
1742136,28195955393,,unknown,,brand_unknown,v1
1742136,34656217449,Little,lexicon,black,resolved,v1
1742136,39713298178,Little,lexicon,,resolved,v1
1742136,33931362111,Lucas,lexicon,,resolved,v1
1742136,34177023122,Lucas,lexicon,,resolved,v1
1742136,17924372806,Lucas,lexicon,,resolved,v1
1742136,33931362112,Lucas,lexicon,,resolved,v1
1742136,43075391249,Lucas,lexicon,,resolved,v1
1742136,21036729718,Lunchables,lexicon,chocolate,resolved,v1
1742136,10064922581,Lysol,lexicon,fresh,resolved,v1
1742136,10878877743,Lysol,lexicon,mango,resolved,v1
1742136,32390457244,Lysol,lexicon,,resolved,v1
1742136,7623930702,Lysol,lexicon,,resolved,v1
1742136,12476922939,Lysol,lexicon,lemon,resolved,v1
1742136,10109273682,Lysol,lexicon,,resolved,v1
1742136,17270812500,Lysol,lexicon,lemon lime,resolved,v1
1742136,17974358323,Lysol,lexicon,mango,resolved,v1
1742136,20238046064,,unknown,,brand_unknown,v1
1742136,17208814116,,unknown,,brand_unknown,v1
1742136,17293145316,,unknown,white,brand_unknown,v1
1742136,21127126036,,unknown,white,brand_unknown,v1
1742136,10723270903,,unknown,,brand_unknown,v1
1742136,17749174443,Master,lexicon,,resolved,v1
1742136,34369789640,,unknown,,brand_unknown,v1
1742136,18646948431,,unknown,,brand_unknown,v1
1742136,11647874321,Mei E,lexicon,,resolved,v1
1742136,17974358341,Mei E,lexicon,,resolved,v1
1742136,18370326801,Mei E,lexicon,,resolved,v1
1742136,21127126040,Mei E,lexicon,,resolved,v1
1742136,20441985637,Mei E,lexicon,,resolved,v1
1742136,17749174416,Mei E,lexicon,,resolved,v1
1742136,20704755409,Mei E,lexicon,,resolved,v1
1742136,21127126038,Mei E,lexicon,,resolved,v1
1742136,25869373794,Melitta,lexicon,,resolved,v1
1742136,17775737076,Melitta,lexicon,brown,resolved,v1
1742136,17749174401,Melitta,lexicon,,resolved,v1
1742136,12084925822,Melitta,lexicon,brown,resolved,v1
1742136,1000040209594145,,unknown,,brand_unknown,v1
1742136,30656773165,,unknown,,brand_unknown,v1
1742136,22768320137,,unknown,,brand_unknown,v1
1742136,21127125250,Morton Salt,lexicon,,resolved,v1
1742136,13421308947,Mr. Clean,lexicon,medium,resolved,v1
1742136,10426265178,Mr. Clean,lexicon,green,resolved,v1
1742136,15381492254,Mr. Clean,lexicon,yellow,resolved,v1
1742136,33931362091,Mr. Clean,lexicon,green,resolved,v1
1742136,10448124327,Mr. Clean,lexicon,,resolved,v1
1742136,21127125929,Mr. Clean,lexicon,,resolved,v1
1742136,17270812503,Mr. Clean,lexicon,,resolved,v1
1742136,17270812504,Mr. Clean,lexicon,,resolved,v1
1742136,17716908262,Mr. Clean,lexicon,medium,resolved,v1
1742136,26561554173,Mr. Clean,lexicon,,resolved,v1
1742136,19341859268,Mr. Clean,lexicon,,resolved,v1
1742136,11322124073,Mr. Clean,lexicon,medium,resolved,v1
1742136,35477184244,Mr. Clean,lexicon,,resolved,v1
1742136,34925025373,Mrs Meyer's Clean,lexicon,,resolved,v1
1742136,41807562352,Mrs Meyer's Clean,lexicon,,resolved,v1
1742136,1000014057637017,,unknown,white,brand_unknown,v1
1742136,1000014349935116,,unknown,,brand_unknown,v1
1742136,1000013953588210,,unknown,,brand_unknown,v1
1742136,33712386364,,unknown,,brand_unknown,v1
1742136,33712386363,,unknown,,brand_unknown,v1
1742136,1000002278377170,,unknown,,brand_unknown,v1
1742136,41091338596,,unknown,,brand_unknown,v1
1742136,39607667050,,unknown,,brand_unknown,v1
1742136,18503146674,,unknown,,brand_unknown,v1
1742136,33712386354,,unknown,,brand_unknown,v1
1742136,20035931376,,unknown,,brand_unknown,v1
1742136,17974358308,,unknown,,brand_unknown,v1
1742136,36925551374,,unknown,,brand_unknown,v1
1742136,16936361881,Old,lexicon,dark,resolved,v1
1742136,10202060651,Open Nature,lexicon,,resolved,v1
1742136,18521437468,Open Nature,lexicon,,resolved,v1
1742136,11795270224,Open Nature,lexicon,,resolved,v1
